binome_id,mentor_id,workfield,mentee_id,field_of_study,study_level,degree,needs,average_grade,program,engagement_score,desired_exchange_frequency,binome_score,target,binome_statut
112228,55767,Teaching,189157,"IT, IS, Data, Web, Tech",Bac+5+,BTS,[pro],Not specified (or Not provided),PP,0.0,Once a week,4.721503626357118,0,REJECTED
112229,60247,Computer science,202406,"IT, IS, Data, Web, Tech",Bac+5+,Licence,[pro],Average,PNP,1.0132166597782983,Once a week,6.590047405507665,0,CANCELLED
112230,53515,Marketing,198422,"IT, IS, Data, Web, Tech",Bac+5+,Master,[pro],Not specified (or Not provided),PP,0.1912449108660692,Once a week,8.209488923420256,0,REJECTED
112231,51910,"Accounting, management",194516,Engineering,Bac+3,BTS,[pro],Not specified (or Not provided),PNP,1.4747269975791304,Once a week,3.568563443261052,1,COMPLETED
112232,60750,Marketing,192432,"IT, IS, Data, Web, Tech",Bac+5+,Master,[pro],Average,PNP,0.1721520343020067,Once every two weeks (or Bi-weekly),5.54922897363131,0,CANCELLED
112233,58076,Healthcare,198234,"Education, Teaching",Bac+3,Licence,[pro],Good,PP,0.2826986723227205,Once every two weeks (or Bi-weekly),2.3913575116071235,0,REJECTED
112234,68006,Teaching,187432,"IT, IS, Data, Web, Tech",Bac+3,Autre,"[pro, study]",Average,PP,4.0,Once every two weeks (or Bi-weekly),6.635214272927396,1,COMPLETED
112235,65051,Teaching,205310,"Accounting, Finance",Bac+3,BTS,[pro],Not specified (or Not provided),PNP,3.163819933606472,Once a week,5.029243897959619,1,COMPLETED
112236,54314,Teaching,198837,"Marketing, Communication",Bac+1,Licence,[pro],Average,PNP,1.032594295206899,Once every two weeks (or Bi-weekly),0.049527107155609595,0,CANCELLED
112237,52453,Banking-Finance,195148,"IT, IS, Data, Web, Tech",Bac+2,BTS,[study],Not specified (or Not provided),PNP,0.3933287905389439,More than once per week,7.035259313207652,0,CANCELLED
112238,52015,Law,199400,"Commerce, Management, Economics, Management",Bac+5+,Master,[pro],Not specified (or Not provided),PNP,1.7879221920284298,Once a week,1.8951329473323724,1,COMPLETED
112239,60236,Marketing,191194,"Commerce, Management, Economics, Management",Bac+5+,Master,"[pro, study]",Below average,PP,3.3320771586031785,Once every two weeks (or Bi-weekly),6.2154170393221415,1,COMPLETED
112240,52800,Teaching,194819,"Commerce, Management, Economics, Management",Bac+2,Licence,"[pro, study]",Not specified (or Not provided),PNP,1.6271773579935955,Once every two weeks (or Bi-weekly),2.760893102195073,0,CANCELLED
112241,59023,Other,186625,"Accounting, Finance",Bac+2,BTS,"[pro, study]",Not specified (or Not provided),PP,1.4944795779416735,Once every two weeks (or Bi-weekly),3.748675319908275,0,REJECTED
112242,61884,Computer science,187404,"Commerce, Management, Economics, Management",Bac+4,BTS,"[pro, study]",Average,PNP,1.4395211095440046,Once a week,0.0,0,REJECTED
112243,66352,Banking-Finance,194674,"IT, IS, Data, Web, Tech",Bac+2,Licence,[pro],Average,PNP,0.39864201840804137,Once every two weeks (or Bi-weekly),1.1104034212219949,0,REJECTED
112244,62882,Teaching,190507,Other,Bac+5+,BTS,[pro],Not specified (or Not provided),PNP,2.292906644002794,Once a week,6.595814886712584,1,COMPLETED
112245,60346,nan,200387,"Healthcare, Medicine",Bac+4,Licence,"[pro, study]",Not specified (or Not provided),PNP,0.5194389856269989,Once every two weeks (or Bi-weekly),6.98795510742951,1,COMPLETED
112246,64035,"Accounting, management",198697,"IT, IS, Data, Web, Tech",Bac+4,Licence,[study],Not specified (or Not provided),PP,2.7834498210760685,Once a week,3.2713969175981594,1,COMPLETED
112247,66108,Teaching,184623,"Banking, Insurance and Finance",Bac+5+,BTS,[study],Not specified (or Not provided),PNP,2.214689637854306,Once every two weeks (or Bi-weekly),6.743384218795279,1,COMPLETED
112248,52853,Computer science,199547,"IT, IS, Data, Web, Tech",Bac+5+,Licence,[pro],Below average,PNP,0.0,Once a week,7.337747782950841,0,REJECTED
112249,68620,nan,207895,"IT, IS, Data, Web, Tech",Bac+5+,BTS,[pro],Very good,PP,3.219154849520915,Once a week,6.715845307346254,1,COMPLETED
112250,54176,Other,203570,"IT, IS, Data, Web, Tech",Bac+5+,Licence,[pro],Good,PP,0.8219335056232633,Once a week,1.0192222183455726,0,CANCELLED
112251,52155,nan,187015,"Healthcare, Medicine",Bac+3,BTS,[pro],Good,PNP,1.3833980107701729,More than once per week,1.8777187815872782,0,CANCELLED
112252,56829,Healthcare,208037,"Banking, Insurance and Finance",Bac+2,Autre,[pro],Not specified (or Not provided),PNP,1.031605955260551,Once a week,1.0150000764198246,0,CANCELLED
112253,51886,Computer science,195261,"Law, Legal Studies",Bac+3,Master,[pro],Not specified (or Not provided),PP,2.162868636693768,Once a week,7.581087624719259,1,COMPLETED
112254,56471,nan,187782,"Commerce, Management, Economics, Management",Bac+5+,Master,[pro],Not specified (or Not provided),PNP,3.2753842371493516,More than once per week,7.929012290502383,1,COMPLETED
112255,62589,"Accounting, management",185214,"Healthcare, Medicine",Bac+5+,BTS,[pro],Below average,PNP,3.3837079635001794,Once every two weeks (or Bi-weekly),7.4596270507043085,1,COMPLETED
112256,58391,Law,205005,"IT, IS, Data, Web, Tech",Bac+4,Master,"[pro, study]",Not specified (or Not provided),PNP,1.9130410031180936,Once a week,5.91664538518589,1,COMPLETED
112257,69324,Engineering,186938,Engineering,Bac+4,BTS,"[pro, study]",Not specified (or Not provided),PNP,4.0,Once a week,4.959753612667441,1,COMPLETED
112258,69874,Marketing,182988,"Commerce, Management, Economics, Management",Bac+5+,BTS,[study],Not specified (or Not provided),PP,0.5251324491245064,Once every two weeks (or Bi-weekly),1.6400408090718,0,REJECTED
112259,63350,Healthcare,208372,"Commerce, Management, Economics, Management",Bac+2,BTS,[pro],Not specified (or Not provided),PP,1.693799605334163,Once a week,8.103401876220104,0,REJECTED
112260,57899,Engineering,185156,"Healthcare, Medicine",Bac+2,Licence,[study],Not specified (or Not provided),PNP,3.897777289813047,Once every two weeks (or Bi-weekly),6.9960351677864825,1,COMPLETED
112261,50306,Teaching,185512,"IT, IS, Data, Web, Tech",Bac+2,Autre,"[pro, study]",Not specified (or Not provided),PNP,3.3670690234571774,Once a week,4.912967041353371,1,COMPLETED
112262,53075,Other,189788,"Marketing, Communication",Bac+5+,Master,[pro],Very good,PNP,1.4944578264290924,Once a week,6.141330074132569,1,COMPLETED
112263,68040,Human Resources,207938,"Healthcare, Medicine",Bac+2,Master,[pro],Very good,PNP,1.9365629965786555,Once a week,1.8425517873515493,0,REJECTED
112264,57244,Healthcare,194185,"Commerce, Management, Economics, Management",Bac+2,BTS,[pro],Average,PNP,3.683900226978328,Once every two weeks (or Bi-weekly),3.1423007367631977,1,COMPLETED
112265,56611,"Accounting, management",198734,Other,Bac+2,Master,[pro],Excellent,PNP,1.2175189788409662,Once every two weeks (or Bi-weekly),4.714373654548368,0,REJECTED
112266,69076,Human Resources,189971,"IT, IS, Data, Web, Tech",Bac+3,BTS,[pro],Not specified (or Not provided),PNP,0.5683971846158096,Once every two weeks (or Bi-weekly),4.429686249976868,0,REJECTED
112267,64134,Computer science,200372,"Banking, Insurance and Finance",Bac+4,Licence,[pro],Not specified (or Not provided),PNP,2.786273039491602,More than once per week,7.34089375419535,1,COMPLETED
112268,68148,"Accounting, management",190640,"Education, Teaching",Bac+3,Licence,[pro],Excellent,PNP,0.2779924967919062,Once every two weeks (or Bi-weekly),1.293908565781129,0,REJECTED
112269,50275,Human Resources,199254,Other,Bac+1,BTS,[pro],Average,PNP,4.0,Once every two weeks (or Bi-weekly),7.03973473896928,1,COMPLETED
112270,55271,Marketing,186487,"IT, IS, Data, Web, Tech",Bac+4,BTS,"[pro, study]",Excellent,PNP,0.3149071789987721,Once every two weeks (or Bi-weekly),1.1264024544467914,0,REJECTED
112271,57331,Computer science,199294,"Healthcare, Medicine",Bac+3,BTS,[study],Not specified (or Not provided),PP,0.5894308139749329,Once a week,5.162765062285125,0,CANCELLED
112272,61553,Engineering,200997,"Commerce, Management, Economics, Management",Bac+3,BTS,[study],Not specified (or Not provided),PNP,0.6853446813026371,Once every two weeks (or Bi-weekly),0.7554540228363338,0,REJECTED
112273,61573,nan,193688,"Healthcare, Medicine",Bac+5+,Master,[pro],Not specified (or Not provided),PNP,0.5498902602062942,Once a week,3.7192216285688637,0,CANCELLED
112274,69844,Computer science,192452,"IT, IS, Data, Web, Tech",Bac+3,Master,[study],Very good,PNP,1.1592673279299248,More than once per week,4.698208878047941,0,CANCELLED
112275,60072,nan,195372,"Commerce, Management, Economics, Management",Bac+4,Licence,[pro],Average,PNP,0.5284440098095448,Once a week,1.2791748781327599,0,CANCELLED
112276,66017,Engineering,206648,"IT, IS, Data, Web, Tech",Bac+2,Master,[pro],Average,PNP,0.5780508642451141,Once every two weeks (or Bi-weekly),3.945006740536994,0,REJECTED
112277,68228,"Accounting, management",191999,"Banking, Insurance and Finance",Bac+3,Master,[pro],Average,PP,0.0,More than once per week,2.778643457013141,0,REJECTED
112278,66455,Other,193434,Engineering,Bac+2,Licence,[pro],Good,PNP,0.015669109632711953,Once a week,5.482050263358505,0,CANCELLED
112279,57386,Teaching,192416,"Commerce, Management, Economics, Management",Bac+2,Master,[pro],Below average,PNP,3.61819465801835,Once a week,4.399432496400362,1,COMPLETED
112280,56862,nan,199248,"Accounting, Finance",Bac+3,Autre,[pro],Very good,PNP,3.0954866663126652,Once a week,2.895151115302208,1,COMPLETED
112281,57340,Banking-Finance,193945,"Accounting, Finance",Bac+2,Master,"[pro, study]",Not specified (or Not provided),PP,2.19513543343269,Once a week,0.0,0,REJECTED
112282,59487,nan,208194,"Commerce, Management, Economics, Management",Bac+4,Licence,"[pro, study]",Good,PNP,2.7434108203378713,Once a week,4.966025653248153,1,COMPLETED
112283,65061,Law,181017,"Banking, Insurance and Finance",Bac+3,Licence,[pro],Not specified (or Not provided),PNP,0.6837940842290459,Once every two weeks (or Bi-weekly),6.277399906694816,1,COMPLETED
112284,57635,Computer science,184690,"IT, IS, Data, Web, Tech",Bac+5+,Licence,[pro],Not specified (or Not provided),PP,0.4027954063518384,Once every two weeks (or Bi-weekly),10.74909462222425,0,REJECTED
112285,64604,Teaching,205908,"Banking, Insurance and Finance",Bac+4,Autre,[pro],Not specified (or Not provided),PNP,4.0,Once every two weeks (or Bi-weekly),6.234200751404786,1,COMPLETED
112286,67427,nan,207059,"Banking, Insurance and Finance",Bac+2,Autre,[pro],Average,PNP,0.3435416545707087,Once every two weeks (or Bi-weekly),3.8535481955833424,0,REJECTED
112287,53042,"Accounting, management",188373,"IT, IS, Data, Web, Tech",Bac+3,BTS,[pro],Very good,PNP,0.0,Once a week,6.195705502185162,0,REJECTED
112288,67198,Computer science,203143,"Banking, Insurance and Finance",Bac+1,Master,[pro],Very good,PNP,0.2606218190607712,Once a week,4.9618144469342855,0,REJECTED
112289,60386,Other,209415,Engineering,Bac+4,Licence,[pro],Good,PNP,1.145240058902706,Once a week,2.0038935149647257,0,CANCELLED
112290,61692,Healthcare,206414,"Banking, Insurance and Finance",Bac+5+,Licence,"[pro, study]",Excellent,PNP,3.4745913093407412,More than once per week,6.898054201652616,1,COMPLETED
112291,65225,Engineering,194378,Engineering,Bac+4,BTS,[pro],Not specified (or Not provided),PNP,0.3679870427585815,Once a week,0.0,0,REJECTED
112292,66693,nan,198835,"Accounting, Finance",Bac+5+,Autre,[pro],Good,PP,1.8803590824478373,Once a week,3.1202069991889387,0,CANCELLED
112293,56661,Engineering,198336,"Healthcare, Medicine",Bac+2,BTS,[pro],Not specified (or Not provided),PP,2.2683273751832718,Once a week,3.12916385237346,0,CANCELLED
112294,60253,nan,184700,"Banking, Insurance and Finance",Bac+3,Autre,[study],Not specified (or Not provided),PP,0.42504723597116145,Once every two weeks (or Bi-weekly),2.5159149607581965,0,REJECTED
112295,68261,Banking-Finance,193901,"Commerce, Management, Economics, Management",Bac+3,BTS,[pro],Not specified (or Not provided),PNP,3.3587371531356873,Once every two weeks (or Bi-weekly),9.268972143796026,1,COMPLETED
112296,68870,nan,204838,"Law, Legal Studies",Bac+1,BTS,[pro],Not specified (or Not provided),PNP,0.06920061194306393,Once every two weeks (or Bi-weekly),4.486897670502328,0,REJECTED
112297,61937,Computer science,202597,"IT, IS, Data, Web, Tech",Bac+4,Autre,[pro],Excellent,PNP,2.0275107532595484,More than once per week,1.2759425235972464,0,REJECTED
112298,50794,"Accounting, management",180660,"Commerce, Management, Economics, Management",Bac+3,Licence,[study],Very good,PP,1.9140470804602596,Once every two weeks (or Bi-weekly),5.8955231483433295,1,COMPLETED
112299,64598,"Accounting, management",197699,"Accounting, Finance",Bac+3,Licence,[pro],Not specified (or Not provided),PNP,2.228485951155477,Once a week,2.854347358857421,0,REJECTED
112300,56786,Human Resources,187381,"Law, Legal Studies",Bac+4,BTS,[pro],Not specified (or Not provided),PNP,0.1638158089259666,Once every two weeks (or Bi-weekly),3.500188272638545,0,REJECTED
112301,54014,Engineering,182919,"IT, IS, Data, Web, Tech",Bac+2,Licence,[study],Not specified (or Not provided),PNP,0.9791716018825775,Once a week,4.140879908943621,1,COMPLETED
112302,57392,Computer science,209493,"IT, IS, Data, Web, Tech",Bac+4,BTS,[pro],Not specified (or Not provided),PNP,0.0,Once every two weeks (or Bi-weekly),4.69731399662248,0,REJECTED
112303,62545,Engineering,206770,"Commerce, Management, Economics, Management",Bac+3,BTS,[study],Not specified (or Not provided),PNP,1.381881037690227,More than once per week,2.5967799042925837,0,CANCELLED
112304,55353,Banking-Finance,198456,"Commerce, Management, Economics, Management",Bac+1,BTS,[pro],Not specified (or Not provided),PP,1.241001829169229,Once every two weeks (or Bi-weekly),8.028698147449884,0,REJECTED
112305,53407,Human Resources,201826,"Law, Legal Studies",Bac+2,Master,"[pro, study]",Very good,PNP,1.5475544886597201,Once every two weeks (or Bi-weekly),3.0963708709716116,0,REJECTED
112306,67358,Other,198403,"Marketing, Communication",Bac+2,Licence,[pro],Not specified (or Not provided),PP,3.0970932485326568,Once every two weeks (or Bi-weekly),3.7462122136169906,1,COMPLETED
112307,66053,Engineering,190932,"IT, IS, Data, Web, Tech",Bac+2,Autre,"[pro, study]",Not specified (or Not provided),PNP,4.0,Once every two weeks (or Bi-weekly),5.942106725571912,1,COMPLETED
112308,63189,Marketing,203009,"IT, IS, Data, Web, Tech",Bac+2,BTS,[pro],Average,PP,2.7060887254451234,More than once per week,2.754987406470356,1,COMPLETED
112309,61213,Computer science,180815,"Law, Legal Studies",Bac+5+,Master,[pro],Excellent,PNP,2.2995938082568683,Once a week,7.671623301890749,1,COMPLETED
112310,57248,Computer science,201161,"IT, IS, Data, Web, Tech",Bac+3,Licence,"[pro, study]",Good,PNP,0.0,Once a week,4.076225845342728,0,CANCELLED
112311,54369,"Accounting, management",194510,"Commerce, Management, Economics, Management",Bac+3,Licence,[pro],Below average,PNP,2.2876154242671847,Once a week,6.070328198270126,1,COMPLETED
112312,58050,Marketing,207994,"Commerce, Management, Economics, Management",Bac+2,Autre,[pro],Not specified (or Not provided),PNP,3.668762624034346,More than once per week,6.295883629192721,1,COMPLETED
112313,66848,Teaching,209865,"Commerce, Management, Economics, Management",Bac+1,Licence,[pro],Average,PNP,0.4957043347109786,Once a week,1.1225317055186985,0,REJECTED
112314,55415,Healthcare,192289,"Commerce, Management, Economics, Management",Bac+2,Licence,[pro],Average,PNP,2.0922227281618193,Once a week,5.244629981138054,1,COMPLETED
112315,65398,Computer science,208293,"Commerce, Management, Economics, Management",Bac+4,Master,[pro],Excellent,PNP,1.1277789731892822,More than once per week,3.185262619445921,0,CANCELLED
112316,58115,Marketing,184734,Engineering,Bac+3,BTS,[pro],Not specified (or Not provided),PNP,2.0265168860294156,More than once per week,1.95962991465435,0,REJECTED
112317,50287,Teaching,200013,Engineering,Bac+1,Master,[pro],Not specified (or Not provided),PP,2.223431983412802,Once a week,2.977505252136516,0,REJECTED
112318,53195,"Accounting, management",182753,"Accounting, Finance",Bac+4,BTS,[pro],Not specified (or Not provided),PP,2.2052191255566624,Once every two weeks (or Bi-weekly),6.2890448508915355,0,REJECTED
112319,68376,Other,186505,"Law, Legal Studies",Bac+1,Licence,[pro],Not specified (or Not provided),PNP,1.455017782880939,Once every two weeks (or Bi-weekly),1.1751749434036018,0,CANCELLED
112320,57450,Computer science,191559,"Law, Legal Studies",Bac+3,Master,[pro],Not specified (or Not provided),PP,2.2289407646076658,Once every two weeks (or Bi-weekly),1.5941501493054406,1,COMPLETED
112321,52925,nan,194905,"IT, IS, Data, Web, Tech",Bac+5+,Licence,[study],Excellent,PNP,2.232935266908067,Once every two weeks (or Bi-weekly),4.905174418949537,0,REJECTED
112322,64515,Engineering,184685,"Accounting, Finance",Bac+1,BTS,"[pro, study]",Not specified (or Not provided),PNP,0.0,Once every two weeks (or Bi-weekly),7.08861931503311,0,REJECTED
112323,67504,Marketing,196585,"Healthcare, Medicine",Bac+4,BTS,"[pro, study]",Not specified (or Not provided),PP,1.6037154866204466,More than once per week,10.600691008901372,1,COMPLETED
112324,55310,Marketing,197388,"Law, Legal Studies",Bac+4,Licence,"[pro, study]",Not specified (or Not provided),PNP,1.1517328395045068,More than once per week,4.436747808599218,0,CANCELLED
112325,66830,Engineering,197696,"Commerce, Management, Economics, Management",Bac+3,Licence,[pro],Not specified (or Not provided),PNP,0.005344956791045297,Once a week,5.374896935805949,0,CANCELLED
112326,61760,Other,198409,"Banking, Insurance and Finance",Bac+5+,Licence,[pro],Average,PP,1.85343989084568,Once a week,4.360633345585167,1,COMPLETED
112327,64896,Computer science,199517,"Accounting, Finance",Bac+2,Master,[study],Good,PNP,0.38957399033266277,More than once per week,0.0,0,CANCELLED
112328,69280,Computer science,191765,Engineering,Bac+2,BTS,[pro],Very good,PNP,1.6828225787552613,Once a week,8.001679060498294,1,COMPLETED
112329,67105,Law,184221,"Commerce, Management, Economics, Management",Bac+2,Master,[pro],Not specified (or Not provided),PNP,4.0,Once a week,4.599238332170401,1,COMPLETED
112330,68547,Computer science,195327,"Commerce, Management, Economics, Management",Bac+3,Licence,"[pro, study]",Not specified (or Not provided),PNP,0.8742786162523895,Once a week,5.875527459821085,0,REJECTED
112331,60774,Banking-Finance,202576,Engineering,Bac+2,Licence,"[pro, study]",Below average,PNP,2.792697251335514,Once every two weeks (or Bi-weekly),1.8913338182494892,0,REJECTED
112332,65457,Healthcare,183671,"Commerce, Management, Economics, Management",Bac+3,BTS,[pro],Not specified (or Not provided),PP,0.5779302583664852,Once a week,2.3058427747526187,0,CANCELLED
112333,59543,Healthcare,184941,"IT, IS, Data, Web, Tech",Bac+1,Master,[pro],Very good,PNP,0.5676111915162239,Once every two weeks (or Bi-weekly),3.1436498125645347,0,REJECTED
112334,53980,Other,206372,"Marketing, Communication",Bac+2,Licence,[study],Not specified (or Not provided),PNP,2.9583412234483135,Once every two weeks (or Bi-weekly),9.317116246654756,1,COMPLETED
112335,61576,Healthcare,192466,"IT, IS, Data, Web, Tech",Bac+1,Autre,[pro],Very good,PP,0.0,Once a week,1.2948422969078417,0,REJECTED
112336,68109,Teaching,197988,"IT, IS, Data, Web, Tech",Bac+1,Master,"[pro, study]",Not specified (or Not provided),PNP,0.6777359619763368,Once a week,7.186925617050077,0,REJECTED
112337,53413,Other,198286,"Healthcare, Medicine",Bac+4,Master,[pro],Good,PP,1.969944258307759,Once every two weeks (or Bi-weekly),4.47567158949286,1,COMPLETED
112338,50494,nan,192191,"Commerce, Management, Economics, Management",Bac+4,Licence,[study],Not specified (or Not provided),PP,1.5805984928062737,Once every two weeks (or Bi-weekly),4.0500927250396535,0,CANCELLED
112339,50947,Engineering,184588,"Commerce, Management, Economics, Management",Bac+4,BTS,[study],Excellent,PP,1.5088884024521816,Once a week,2.2551169432626414,0,REJECTED
112340,50022,Healthcare,208080,Engineering,Bac+3,Master,[pro],Not specified (or Not provided),PNP,1.9303141120444118,Once a week,4.866544753184155,0,CANCELLED
112341,51128,Computer science,204544,"IT, IS, Data, Web, Tech",Bac+4,Master,[pro],Good,PNP,1.0590303390007232,Once a week,4.636928787403101,0,REJECTED
112342,63986,Computer science,190811,"IT, IS, Data, Web, Tech",Bac+2,Licence,"[pro, study]",Below average,PNP,0.9921426851039407,Once a week,0.0,0,REJECTED
112343,66161,Healthcare,198733,"IT, IS, Data, Web, Tech",Bac+2,Master,[pro],Not specified (or Not provided),PP,1.091121171223267,More than once per week,2.8563205295667267,1,COMPLETED
112344,66160,Other,201443,"Commerce, Management, Economics, Management",Bac+3,Master,[pro],Not specified (or Not provided),PNP,1.0629495986870405,Once a week,5.6549146808893935,0,REJECTED
112345,66941,Banking-Finance,187928,"Law, Legal Studies",Bac+4,Autre,[pro],Not specified (or Not provided),PNP,1.0103747640526262,Once every two weeks (or Bi-weekly),0.0,0,REJECTED
112346,59808,Computer science,195325,"Education, Teaching",Bac+2,Licence,[study],Not specified (or Not provided),PP,0.8636107775028689,Once every two weeks (or Bi-weekly),8.207960039936776,0,REJECTED
112347,56998,"Accounting, management",209864,"Commerce, Management, Economics, Management",Bac+4,Master,[pro],Average,PNP,2.3406871221510093,Once a week,2.783269745074638,0,REJECTED
112348,57182,Banking-Finance,187120,"IT, IS, Data, Web, Tech",Bac+5+,BTS,[pro],Average,PNP,0.9749220889137866,Once a week,2.8286784091970434,0,REJECTED
112349,68040,Banking-Finance,194274,"IT, IS, Data, Web, Tech",Bac+3,Master,[pro],Not specified (or Not provided),PNP,1.98200268653432,More than once per week,1.2854395180264337,0,CANCELLED
112350,58998,Human Resources,200748,"Commerce, Management, Economics, Management",Bac+3,Licence,"[pro, study]",Good,PP,1.9199075162704309,Once a week,6.342063583247818,1,COMPLETED
112351,53312,Computer science,184719,"Law, Legal Studies",Bac+2,BTS,[pro],Not specified (or Not provided),PNP,0.013813351095587456,Once every two weeks (or Bi-weekly),1.498125166371517,0,CANCELLED
112352,63329,Banking-Finance,202627,"Law, Legal Studies",Bac+3,Autre,[pro],Below average,PP,0.41453817472839705,Once a week,0.4372271922381268,0,CANCELLED
112353,65802,Law,188081,"IT, IS, Data, Web, Tech",Bac+3,Licence,"[pro, study]",Good,PP,0.13723392208546814,Once a week,1.6530380445815946,0,REJECTED
112354,61167,Healthcare,194550,"IT, IS, Data, Web, Tech",Bac+5+,Master,[pro],Not specified (or Not provided),PNP,1.3020265364542716,Once every two weeks (or Bi-weekly),4.656037743004753,0,REJECTED
112355,52324,Computer science,196354,"IT, IS, Data, Web, Tech",Bac+2,Autre,"[pro, study]",Average,PP,0.7003289470662947,Once a week,2.7759266641412124,0,REJECTED
112356,59639,nan,190864,"Law, Legal Studies",Bac+2,BTS,[pro],Below average,PP,2.7714393002545603,Once every two weeks (or Bi-weekly),3.1491024624813475,0,REJECTED
112357,63338,nan,205394,"Banking, Insurance and Finance",Bac+5+,Master,[pro],Not specified (or Not provided),PNP,0.7738438814140935,Once every two weeks (or Bi-weekly),0.0,0,CANCELLED
112358,60753,nan,199061,"Commerce, Management, Economics, Management",Bac+3,Master,"[pro, study]",Not specified (or Not provided),PP,0.5794118826769953,Once a week,4.683519987860629,0,CANCELLED
112359,55984,Engineering,196931,"Marketing, Communication",Bac+4,BTS,[pro],Good,PNP,0.0,More than once per week,4.812059160867803,0,REJECTED
112360,68895,Other,192624,"Marketing, Communication",Bac+4,BTS,[pro],Not specified (or Not provided),PNP,0.03606810406288513,Once every two weeks (or Bi-weekly),0.7737650563005147,0,REJECTED
112361,65142,Teaching,204934,"Banking, Insurance and Finance",Bac+1,Master,"[pro, study]",Not specified (or Not provided),PP,0.5608425105137832,Once every two weeks (or Bi-weekly),0.14822983286748137,0,REJECTED
112362,61063,"Accounting, management",183361,"IT, IS, Data, Web, Tech",Bac+3,BTS,[study],Very good,PNP,1.245382418292307,Once every two weeks (or Bi-weekly),0.0,0,REJECTED
112363,50362,Engineering,193707,"IT, IS, Data, Web, Tech",Bac+1,Licence,[pro],Good,PNP,0.6487790157726747,Once a week,2.026852474199065,0,REJECTED
112364,53454,Teaching,181924,"IT, IS, Data, Web, Tech",Bac+3,Master,[pro],Not specified (or Not provided),PNP,0.14915653407044982,More than once per week,2.6962789723137695,0,REJECTED
112365,69182,Computer science,209487,Engineering,Bac+5+,Licence,"[pro, study]",Very good,PNP,2.1729932493861455,Once a week,2.2900416487776414,1,COMPLETED
112366,53255,Computer science,192647,"Accounting, Finance",Bac+1,BTS,[pro],Not specified (or Not provided),PNP,0.9977832828412371,Once a week,0.0,0,REJECTED
112367,67601,Engineering,209018,"Accounting, Finance",Bac+2,Licence,"[pro, study]",Not specified (or Not provided),PP,0.9736271090886531,More than once per week,4.220772088084072,0,CANCELLED
112368,67869,Human Resources,201627,"IT, IS, Data, Web, Tech",Bac+5+,BTS,[pro],Not specified (or Not provided),PP,2.400271015044027,Once every two weeks (or Bi-weekly),3.335048581297958,1,COMPLETED
112369,55349,Engineering,201031,"Healthcare, Medicine",Bac+1,Licence,[pro],Not specified (or Not provided),PNP,3.4339062104304263,Once a week,2.5456963219073194,1,COMPLETED
112370,57195,Other,186681,"Accounting, Finance",Bac+1,BTS,[pro],Not specified (or Not provided),PP,2.837477316826352,Once every two weeks (or Bi-weekly),8.294738264597164,1,COMPLETED
112371,60047,Computer science,182701,"IT, IS, Data, Web, Tech",Bac+1,BTS,[pro],Average,PP,1.3602833147150795,Once every two weeks (or Bi-weekly),9.358949532491815,1,COMPLETED
112372,57750,Teaching,194175,"Healthcare, Medicine",Bac+4,Master,[pro],Not specified (or Not provided),PNP,0.2987649834130004,Once every two weeks (or Bi-weekly),4.337455247957127,0,CANCELLED
112373,59399,Computer science,190122,Other,Bac+4,BTS,[pro],Not specified (or Not provided),PP,3.885799424536759,More than once per week,2.70990122044799,1,COMPLETED
112374,63686,Banking-Finance,196805,"Banking, Insurance and Finance",Bac+4,BTS,[pro],Not specified (or Not provided),PP,2.8327174536052264,Once a week,8.38817793949146,1,COMPLETED
112375,58035,Engineering,196719,"IT, IS, Data, Web, Tech",Bac+4,BTS,[pro],Not specified (or Not provided),PNP,1.2018309687353703,Once every two weeks (or Bi-weekly),0.0,0,CANCELLED
112376,51507,Other,189718,"IT, IS, Data, Web, Tech",Bac+4,Master,[study],Not specified (or Not provided),PNP,0.0025017856004258543,Once a week,5.885946605821224,0,REJECTED
112377,67387,Computer science,180056,"IT, IS, Data, Web, Tech",Bac+4,Master,"[pro, study]",Average,PNP,0.0,Once every two weeks (or Bi-weekly),8.90965242279066,0,REJECTED
112378,64776,Healthcare,193973,"Healthcare, Medicine",Bac+3,Licence,[pro],Good,PNP,1.0644593660191952,Once every two weeks (or Bi-weekly),1.1506560852652257,0,REJECTED
112379,67309,Engineering,195352,Engineering,Bac+4,Autre,[pro],Below average,PP,3.410331653391618,Once a week,6.453055643039105,1,COMPLETED
112380,56583,Teaching,200334,"Accounting, Finance",Bac+3,Licence,[pro],Good,PNP,1.9440092847709467,Once a week,2.686996256074818,0,CANCELLED
112381,53927,nan,203439,"Healthcare, Medicine",Bac+3,Licence,[pro],Good,PNP,2.3843940983900316,Once a week,0.0,0,REJECTED
112382,67369,Computer science,195052,Other,Bac+4,Licence,[study],Very good,PNP,1.149750788108519,Once a week,0.5925700379988714,0,CANCELLED
112383,65797,Marketing,183147,"Banking, Insurance and Finance",Bac+4,BTS,"[pro, study]",Good,PP,0.9933905410872688,Once every two weeks (or Bi-weekly),5.595540910650259,0,CANCELLED
112384,54231,Engineering,183537,Engineering,Bac+2,BTS,"[pro, study]",Not specified (or Not provided),PNP,2.4726127752248184,More than once per week,4.262372122338093,1,COMPLETED
112385,55302,"Accounting, management",202812,"Commerce, Management, Economics, Management",Bac+1,Licence,[pro],Not specified (or Not provided),PNP,0.1148759671438726,More than once per week,0.0,0,REJECTED
